0	what 's the word for love of pain, humiliation, distress or trouble?
0	what chemical in red wine is good for the heart?
0	what can i use to remove wallpaper?
0	what is a fear of thunder?
0	what did lucy van pelt write for the will rogers comic strip?
0	what and why are the sides of a bottle always<|2|> to the left of the neck?
0	what soft drink first appeared in the late 19th century?
0	what game does garry kasparov always play?
0	what is the substance of coconut milk?
0	what brand of jeans did the looney loom start?
0	what did she say : `` i am not afraid of hell, but of hell itself?
0	who are the co-founders of nipsy lata f. fitzgerald 's barrymore advertising agency?
0	what two card games are played in a fixed number of moves?
0	what is a fear of the dark?
0	what music did dee do the millionth karaoke, i think, in 1969?
0	what difference does it make if the laws are written in kafka 's logic?
0	what is the most popular sport worldwide?
0	what is the ultimate fear of all things?
0	what was the name of the original billy the cat, which was the name of the american who died with more than 1, 000 catches of whacking?
0	what is the finest quality - acrylic or mineral - glass?
0	what is the name of the patient with tinnitus, which is typically related to cold and biting?
0	what is a fear of trees?
0	what three color bottles do good rhine wines come in?
0	what country is the origin of the word pi?
0	what does the idea of the village go into when a buyer wants to sell a title to a castle to a `` viking nobleman for 400 marks a roll? `` or is it a fortification?
0	what is a fear of new drugs?
0	what show left the air in 1984 to make room for the end of the world?
0	what is the biggest challenge facing mankind?
0	what color flies closest to the staff of life?
0	what is the main ingredient in yogurt?
0	what is the biggest celtic symbol?
0	what are the different types of plastic?
0	what was paul bunyan 's first book?
0	what program do i need to run a windows machine in windows 7?
0	what french fascist party won elections in 1940?
0	what 's the southern dish made of corn, beans and potatoes?
0	what does a hydroelectric dam do?
0	what is the `` death knell of the telephone ''?
0	what does the theory of quantum leaps mean for us all?
0	what is the theory of quantum leaps?
0	what was the name of the legendary battle of gettysburg?
0	what are the names of the different super-teams in baseball?
0	what part of their anatomy is a part of the corpus callosum?
0	what type of fish is a colt?
0	what does a king do?
0	what is the name of the comic strip about the drag queen of shipsad oswald?
0	what constitutes the society of the greek gods?
0	what are the names of the different hair care products?
0	what rogers 's the series premiere was on jan. 15, 1981?
0	what colored flies croaked in john steinbeck 's novel, `` the mountain man and the mountain woman?
0	what is the best video game ever made?
0	what are the names of the different water hazards in the lake of pens?
0	who shot billy the kid?
