3	what are the most successful companies of all time?
3	what doctor claimed in a 1971 book : ` ` the only thing we have to fear is fear itself... ` `'' and ` ` we are all victims of the octopus that eats us all, eats every bit of us, every breath, and wraps his loins in a scrotum?
3	what baseball great plugged mr. coffee?
3	what is the occupation of nicholas cage?
3	what was the name of the actor who was the voice of ` ` twinkle in the pan?
3	who won the first general election for president under the gaelic system?
3	who discovered imaginary numbers?
3	what do you call a football coach who has won a total of five national championships?
3	what title did comedian henry youngman play in the musical doody?
3	what was the sponsor of that first world series?
3	what is the name of the two political parties that are part of the d. h. pool, ct.?
3	what mother and child died when honda died?
3	what company markets a shampoo ` ` for brunettes and tansy'' for white girls?
3	what football coach's story is told in the film coach : ` ` coaches make the decisions, and they make the decisions in this town you know, that there are no coaches here anymore? ` `
3	what are the names of the various tv newsmen?
3	who is considered the first lady of the united states?
3	who were the only two bald u. s. presidents?
3	who portrays vincent van gogh's stepfather?
3	what is the name of the singer who died 1 feet from where john f. kennedy was born?
3	what great american writer was the co - creator of the children's book?
3	what kind of person is the co - owner of a dog - sitting service called???
3	what japanese car maker had its headquarters in japan?
3	who was the first american citizen convicted under the doctrine of sovereign immunity?
3	who shot billy the kid?
3	what company markets a shampoo ` ` for brunettes, curly hair, and gingers?
3	what's the supreme policy - making agency of the united states?
3	what television network flogged its sports programming for the week of jan.'s games. what was the color of the half - time crowd at that game for the 1969 j. r. reynolds gazette?
3	what corporation did madonna advertise for in the sixties?
3	what singer's hit song inspired the candy cane commercial.
3	who was the first american citizen convicted of espionage?
3	who is the star of the hit reality show the kids'show?
3	what is the name of the mother and child of the late hon. man katharine hepburn?
3	what football coach's story was told in the movie john duped?
3	what major victorian novelist spent as much time writing novels as he did writing diaries?
3	who stole the show at the third world championships in tornados?
3	who do the sandwich ladies in merrie melodies employ?
3	who killed lee harvey oswald?
3	what was the name of the cook on the spit who died at sea level?
3	what was the child left on a doorstep at the end of the 25 th parallel?
3	who was always after patricia hearst?
3	what president's ghost is said to haunt the white house.
3	who was chosen to be the first black female astronaut?
3	what little boy and dog live in a shoe?
3	who had the last laugh?
3	what daughter - in - law of the late great madonna is the co - owner of madonna magazine?
3	who wrote the book, ` ` poems are made by those who are destined to perish,''?
3	who killed lee harvey oswald?
3	who coined the term nn cyberspace?
3	who is gerald forsyth?
3	what do you call a group of artists whose work are attributed to you, a multiracial group, or to a painter named james r. harrison?
3	what is the name of the comedian who is always trying to get the rent - a - rights money?
3	who served as the first chair of the senate select committee to investigate abuse of the senate select process?
3	what was the protagonist of the greek myth of the dawn?
3	who was the first president of the united states?
3	what are the world's top 100 companies by sales?
3	who was joseph priest?
3	who painted mother and child?
3	what actor said of t. v. : ` ` actors do what they do for money. and they don't worry about money.
3	who was the first man to return to space?
3	what is the name of the comedian who said ` ` i love black comedy, not black people?''?
3	who was ileana jong's great - grandnephew?
3	who owned the rights to the characters in the cheery little yellow car?
3	who is the best known comedian in the world?
3	what are the top 10 colleges in the united states in the 2009 - 2010 academic year?
3	what character in the grinch classic films is the dog's name?
3	what major oil company is based in canada?
3	who was the first man to scale the world's highest mountain, mount everest?
3	what inescapable purveyor of ` ` must - have - dishonesty'' was named for an actor, ` ` who died in a barroom brawl with a security guard in the late 1940s?
3	who coined the term nn cyberspace?
3	what new york yankee was the first american citizen admitted to the gaelic union?
3	who did wealthyard nixon tender his resignation to?
3	what is the name of the comedian who died in a hotel fire in 1980?
3	who died 1 feet from the top of the pyramids?
